"datetime","ph","orp","tempf","turb","cond","algae","toc","uva254","trypto_interp","label1","label2","set"
2019-04-24 20:00:00,8.1899995803833,830,61.7999992370605,0.239999994635582,874,0.0559834092855453,2.74107551574707,0.0599404461681843,946.333333333333,"normal","normal","train"
2019-04-24 20:15:00,8.1899995803833,830,61.7999992370605,0.229999989271164,874,0.0479346625506878,2.74033045768738,0.0599976778030396,948.666666666667,"normal","normal","train"
2019-04-24 20:30:00,8.1899995803833,830,61.5999984741211,0.229999989271164,874,0.0550938099622726,2.73556661605835,0.0599203333258629,950,"normal","normal","train"
2019-04-24 20:45:00,8.1899995803833,830,61.5999984741211,0.239999994635582,874,0.0501790717244148,2.73679399490356,0.0601280331611633,948.666666666667,"normal","normal","train"
2019-04-24 21:00:00,8.19766616821289,830,61.2999992370605,0.229999989271164,874,0.0524366609752178,2.73661184310913,0.0600401759147644,951.333333333333,"normal","normal","train"
2019-04-24 21:15:00,8.1899995803833,830,61.2999992370605,0.229999989271164,882,0.0516966767609119,2.74132752418518,0.0601450502872467,952.333333333333,"normal","normal","train"
2019-04-24 21:30:00,8.19233322143555,830.933349609375,61.2999992370605,0.229999989271164,882,0.0521448105573654,2.73949241638184,0.0601280331611633,950.666666666667,"normal","normal","train"
2019-04-24 21:45:00,8.1899995803833,834,61.2999992370605,0.239999994635582,882,0.0504185333848,2.74462652206421,0.0602652803063393,950.666666666667,"normal","normal","train"
2019-04-24 22:00:00,8.19999980926514,834,61.2533340454102,0.239999994635582,881.533325195312,0.0463889800012112,2.73881363868713,0.0603100918233395,950.333333333333,"normal","normal","train"
2019-04-24 22:15:00,8.19999980926514,834,61.0999984741211,0.229999989271164,882,0.0495583936572075,2.75072836875916,0.0602665543556213,950.666666666667,"normal","normal","train"
2019-04-24 22:30:00,8.19999980926514,834,61.0999984741211,0.259999990463257,882,0.0467553026974201,2.7512903213501,0.0604246892035007,952.333333333333,"normal","normal","train"
2019-04-24 22:45:00,8.19999980926514,834,61.0999984741211,0.239999994635582,882,0.0456562265753746,2.75377106666565,0.0603959746658802,953.666666666667,"normal","normal","train"
2019-04-24 23:00:00,8.19999980926514,834,61.0999984741211,0.249999985098839,882,0.054427795112133,2.7477433681488,0.0603258609771729,954.666666666667,"normal","normal","train"
2019-04-24 23:15:00,8.19999980926514,834,60.7000007629395,0.239999994635582,882,0.0467693135142326,2.75107669830322,0.0604054220020771,954.333333333333,"normal","normal","train"
2019-04-24 23:30:00,8.19999980926514,834,60.7000007629395,0.239999994635582,882,0.0469747819006443,2.74898481369019,0.0604454576969147,955.333333333333,"normal","normal","train"
2019-04-24 23:45:00,8.19999980926514,834,60.7000007629395,0.239999994635582,882,0.0465481579303741,2.76298570632935,0.0603159256279469,955.333333333333,"normal","normal","train"
2019-04-25 00:00:00,8.19999980926514,834,60.7000007629395,0.239999994635582,882,0.0500005669891834,2.75698351860046,0.0602707602083683,955,"normal","normal","train"
2019-04-25 00:15:00,8.19999980926514,834,60.7000007629395,0.249999985098839,882,0.0491715222597122,2.75107669830322,0.0605446398258209,1145.66666666667,"normal","normal","train"
2019-04-25 00:30:00,8.19999980926514,834,60.5999984741211,0.239999994635582,882,0.0610924884676933,2.75000500679016,0.0604012086987495,1051,"normal","normal","train"
2019-04-25 00:45:00,8.19999980926514,834,60.5999984741211,0.239999994635582,882,0.0507625453174114,2.7523193359375,0.06033680960536,956.666666666667,"normal","normal","train"
2019-04-25 01:00:00,8.19999980926514,834,60.5999984741211,0.232333317399025,882,0.0515028163790703,2.7478392124176,0.0604266263544559,957,"normal","normal","train"
2019-04-25 01:15:00,8.19999980926514,834,60.5999984741211,0.249999985098839,882,0.0492079220712185,2.75126051902771,0.0604403801262379,957.666666666667,"normal","normal","train"
2019-04-25 01:30:00,8.19999980926514,834,60.3999977111816,0.262333333492279,882,0.0527542233467102,2.76238918304443,0.0605726651847363,957.333333333333,"normal","normal","train"
2019-04-25 01:45:00,8.19999980926514,834,60.3999977111816,0.249999985098839,882,0.0485300049185753,2.75279998779297,0.0604093335568905,958.333333333333,"normal","normal","train"
2019-04-25 02:00:00,8.19999980926514,834,60.3999977111816,0.237666666507721,882,0.0516254156827927,2.75171327590942,0.0603159256279469,961,"normal","normal","train"
2019-04-25 02:15:00,8.19999980926514,834,60.3999977111816,0.239999994635582,882,0.0485440045595169,2.76078009605408,0.0604950115084648,962,"normal","normal","train"
2019-04-25 02:30:00,8.20999908447266,834,60,0.239999994635582,882,0.0541356280446053,2.76510190963745,0.0606341660022736,962,"normal","normal","train"
2019-04-25 02:45:00,8.20999908447266,834,60,0.239999994635582,882,0.0496520139276981,2.75482535362244,0.0607155449688435,962.666666666667,"normal","normal","train"
2019-04-25 03:00:00,8.20999908447266,834,60,0.239999994635582,882,0.0481295250356197,2.75295281410217,0.0607145056128502,961,"normal","normal","train"
2019-04-25 03:15:00,8.20999908447266,834,60,0.259999990463257,884,0.0300501678138971,2.71573376655579,0.0599986687302589,961.333333333333,"normal","normal","train"
2019-04-25 03:30:00,8.20999908447266,834,60,0.239999994635582,885.75,0.0497094728052616,2.76939988136292,0.0606828629970551,960.666666666667,"normal","normal","train"
2019-04-25 03:45:00,8.20999908447266,834,60,0.249999985098839,884,0.0492414720356464,2.76282262802124,0.0606344155967236,960.666666666667,"normal","normal","train"
2019-04-25 04:00:00,8.20999908447266,834,60,0.239999994635582,882,0.0577275939285755,2.75974059104919,0.0605446398258209,964.333333333333,"normal","normal","train"
2019-04-25 04:15:00,8.20999908447266,834,59.7999992370605,0.229999989271164,890,0.0512494333088398,2.75852799415588,0.0607164204120636,965.333333333333,"normal","normal","train"
2019-04-25 04:30:00,8.20999908447266,834,59.7999992370605,0.229999989271164,890,0.0349686443805695,2.70042753219604,0.0596907250583172,963,"normal","normal","train"
2019-04-25 04:45:00,8.20999908447266,835.166687011719,59.7999992370605,0.239999994635582,890,0.0475951991975307,2.76763796806335,0.0607545264065266,962.666666666667,"normal","normal","train"
2019-04-25 05:00:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0376260690391064,2.70830726623535,0.0595575459301472,961.666666666667,"normal","normal","train"
2019-04-25 05:15:00,8.20999908447266,839,59.7000007629395,0.239999994635582,890,0.0365972481667995,2.71303629875183,0.0596484579145908,964.333333333333,"normal","normal","train"
2019-04-25 05:30:00,8.20999908447266,839,59.7999992370605,0.229999989271164,890,0.0304194577038288,2.71555328369141,0.0596446394920349,964.666666666667,"normal","normal","train"
2019-04-25 05:45:00,8.20999908447266,839,59.5,0.239999994635582,890,0.0349032953381538,2.70192575454712,0.0596493184566498,964.666666666667,"normal","normal","train"
2019-04-25 06:00:00,8.20999908447266,839,59.5,0.239999994635582,890,0.0287885162979364,2.71027016639709,0.0597321167588234,966.333333333333,"normal","normal","train"
2019-04-25 06:15:00,8.20999908447266,839,59.5,0.239999994635582,890,0.0294960346072912,2.70533609390259,0.059698011726141,965.666666666667,"normal","normal","train"
2019-04-25 06:30:00,8.20999908447266,839,59.5,0.239999994635582,890,0.0399123206734657,2.706698179245,0.0597149766981602,965.666666666667,"normal","normal","train"
2019-04-25 06:45:00,8.20999908447266,839,59.5,0.269999980926514,890,0.034941278398037,2.71480250358582,0.0597410202026367,966,"normal","normal","train"
2019-04-25 07:00:00,8.20999908447266,839,59.5,0.229999989271164,890,0.0396921560168266,2.71339583396912,0.0597725696861744,967.333333333333,"normal","normal","train"
2019-04-25 07:15:00,8.20999908447266,839,59.7233352661133,0.229999989271164,890,0.0331843793392181,2.70859861373901,0.059690073132515,965.333333333333,"normal","normal","train"
2019-04-25 07:30:00,8.20999908447266,839,59.5,0.229999989271164,890,0.024903666228056,2.72534537315369,0.0597904063761234,965.333333333333,"normal","normal","train"
2019-04-25 07:45:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0345681719481945,2.71592974662781,0.0596583001315594,965.333333333333,"normal","normal","train"
2019-04-25 08:00:00,8.20999908447266,834,59.7999992370605,0.239999994635582,890,0.0333658382296562,2.70689797401428,0.0596921257674694,967.666666666667,"normal","normal","train"
2019-04-25 08:15:00,8.20999908447266,834,60,0.249999985098839,890,0.0320405177772045,2.71948790550232,0.0598176270723343,971,"normal","normal","train"
2019-04-25 08:30:00,8.20999908447266,834,60,0.239999994635582,882,0.0317197702825069,2.72114729881287,0.0598837733268738,968,"normal","normal","train"
2019-04-25 08:45:00,8.19999980926514,834,60.3999977111816,0.229999989271164,882,0.0381005369126797,2.71512627601624,0.0597087927162647,965.333333333333,"normal","normal","train"
